#REPLACE,0,0,0,0,0,0,0,0,LOS in tiles/10 (so 50 means 5 tiles),LOS to infantry in cover/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sound effect played on an impact,0,0,0,Total men in unit,Relative size of unit - minimum size of normal units is 200. Light Foot and Light Horse units should not exceed 300. Dragoons should not exceed 400 but are normally 300. Commanded Shot should not exceed 300 but are normally 200.,"0 = Unarm, 100=Arm, 200 = Heav Arm, 300 - Fully Arm. Adjust to proportions in unit",,,Whether these should be kept in reserve at the back of the deployment,Combat Capabilities (% of unit that has them),,,,,,,,,,,,,,,,,,,Defined here only so that they are available before INIT_UnitData() is called. Values from Squads.csv will not necessarily  be used - should be set at zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,ID,Madeby,SoundBank,Type,IconID,ManCount,IconSIze,IconHeight,LOS,CoverLOS,Cost,DeathAngle,ViewFlags,AP,Speed,MoveCost,FireDirectionOffset,AssetFilename,Morale,Transport,CanBeCarried,Blocking,ScoutRange,HE_TileDamage,SFXImpact,Shots,AmbushSkill,TurnRate,TotalMen,UnitSize,BodyArmour,Experience,Elan,Reserve,Light_Artillery,Heavy_Artillery,Handgun,Bombs,Bow,Longbow,Crossbow,Sling,Javelins,Darts,Heavy_Lancers,Light_Lancers,Impact_Foot,Pike,Heavy_Weapon,Offensive_Spearmen,Defensive_Spearmen,Light_Spear,Swordsmen,MoraleState,Attacking,SeasonalMultiplier,Startdate,Endate,General,UnitScaling,ShaderValue,BannerHeight,3DViewZoom,3DViewHeight,##0,##1,##2,##3,Mixed,Stakes,Gunpowder,Placeholder,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_LH,445,,,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Spanish_LH,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Celtiberians,446,Allies,2,Undrilled_Heavy_Foot,Pikes,12,60,25,200,20,55,0,1,10,600,1,0,Celtiberians,100,0,0,0,1,0,-1,1,0,200,720,900,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Caetrati,447,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Caetrati,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Heavy_Caetrati,448,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,Heavy_Caetrati,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Greek_LH_Javelin,449,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Grk_LH_Javelin,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
E_Greek_LH_Jav,450,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,E_Greek_LH_Jav,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Eastern_LH_Javelin,451,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Eastern_LH_Jav,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Roman_LH_Jav,452,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Roman_LH_Jav,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Thr_LH_Jav,453,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Thr_LH_Jav,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Thr_LH_Jav_E,454,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Thr_LH_Jav_E,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Lydian_LH_Jav,455,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Lydian_LH_Jav,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Lydian_L_Chariots,456,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,36,0,2,16,900,1,0,Lydian_L_Char,100,0,0,0,1,0,-1,1,0,200,100,400,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,15,350,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Phrygian_Hillmen,457,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Phrygian_Hillmen,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Phrygian_Lt_Jav,458,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Phrygian_Lt_Jav,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Greek_Pike,459,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,72,0,1,10,600,1,0,Greek_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,,Greek_Pike_Vet,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Macedon_Pike,460,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,72,0,1,10,600,1,0,Bactrian_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,,Macedon_Pike_Vet,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Macedon_Pike_Vet,461,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,96,0,1,10,600,1,0,Macedon_Pike_Vet,100,0,0,0,1,0,-1,1,0,200,960,1200,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Greek_Pike_Vet,462,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,96,0,1,10,600,1,0,Macedon_Agema,100,0,0,0,1,0,-1,1,0,200,960,1200,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Machimoi_Pike,463,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,48,0,1,10,600,1,0,Macedon_Leuk,100,0,0,0,1,0,-1,1,0,200,960,1200,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,17.8,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Antig_Pike_Vet,464,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,96,0,1,10,600,1,0,Foot_Comp,100,0,0,0,1,0,-1,1,0,200,960,1200,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Antigonus_Pike,465,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,72,0,1,10,600,1,0,Antig_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,,Foot_Companions,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ptol_Pike_Vet,466,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,96,0,1,10,600,1,0,Eum_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Lys_Pike_Vet,467,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,96,0,1,10,600,1,0,Eum_Pike_Vet,100,0,0,0,1,0,-1,1,0,200,960,1200,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18,620,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Lysimachid_Pike,468,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,72,0,1,10,600,1,0,Ly_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,,Lys_Pike_Vet,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ptolemaic_Pike,469,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,72,0,1,10,600,1,0,Ptolemaic_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,,Ptol_Pike_Vet,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Spartan_Pike,470,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,78,0,1,10,600,1,0,Spartan_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Indo_Pike,471,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,72,0,1,10,600,1,0,Indo_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Pyrrhic_Pike,472,Allies,2,Heavy_Foot,Pikes,16,60,25,200,20,72,0,1,10,600,1,0,Pyrrhic_Pike,100,0,0,0,1,0,-1,1,0,200,960,1200,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,,,-1,0,3,-100,18.2,620,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Euzonoi,486,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,33,0,1,12,600,1,0,Euzonoi,100,0,0,0,0,0,-1,1,0,200,240,300,50,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,0,3,-100,18,620,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ger_Med_Warband,487,Allies,2,Warriors,Pikes,12,60,25,200,20,55,0,1,10,600,1,0,Ger_M_Warband,100,0,0,0,1,0,-1,1,0,200,720,900,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
German_Warband,488,Allies,2,Undrilled_Heavy_Foot,Pikes,12,60,25,200,20,55,0,1,10,600,1,0,Ger_Warband,100,0,0,0,1,0,-1,1,0,200,720,900,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,Sup_Ger_Warb,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sup_Ger_Warb,489,Allies,2,Undrilled_Heavy_Foot,Pikes,12,60,25,200,20,75,0,1,10,600,1,0,Sup_Ger_Warb,100,0,0,0,1,0,-1,1,0,200,720,900,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Visigoths,490,Allies,2,Undrilled_Heavy_Foot,Pikes,12,60,25,200,20,55,0,1,10,600,1,0,Visigoths,100,0,0,0,1,0,-1,1,0,200,720,900,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dacian_Warband,491,Allies,2,Warriors,Pikes,12,60,25,200,20,55,0,1,10,600,1,0,Dacian_Warband,100,0,0,0,1,0,-1,1,0,200,720,900,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Dac_Sup_Warb,492,Allies,2,Warriors,Pikes,12,60,25,200,20,75,0,1,10,600,1,0,Dac_Sup_Warb,100,0,0,0,1,0,-1,1,0,200,720,900,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Alan_Lancers_Arm,501,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,64,0,2,16,900,1,0,Alan_Lancers_Arm,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Alan_Lance_Prot,502,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,48,0,2,16,900,1,0,Alan_Lance_Prot,100,0,0,0,1,0,-1,1,0,200,240,400,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Skythian_Foot,503,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Skythian_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mannean_Foot,504,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Mannean_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Eastern_Hillmen,505,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Eastern_Hillmen,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Kush_Hillmen,506,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Kush_Hillmen,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Early_Cataphracts,507,Allies,2,Cataphracts,Gendarmes,4,60,25,200,20,68,0,2,12,900,1,0,Cataphract_E,100,0,0,0,1,0,-1,1,0,200,240,400,300,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Roman_LH_Bow,508,Allies,2,Light_Horse,HorseArchers,2,60,25,200,20,28,0,2,20,1100,1,0,Roman_LH_Bow,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Rom_Clib,509,Allies,2,Cataphracts,Gendarmes,4,60,25,200,20,68,0,2,12,900,1,0,Rom_Clib,100,0,0,0,1,0,-1,1,0,200,240,400,300,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
L_Rom_vet_cav,510,Allies,2,Cavalry,Jinetes,4,60,25,200,20,60,0,2,16,900,1,0,Late_Rom_cav,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Late_Rom_cav,511,Allies,2,Cavalry,Jinetes,4,60,25,200,20,40,0,2,16,900,1,0,L_Rom_vet_cav,100,0,0,0,1,0,-1,1,0,200,240,400,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,L_Rom_vet_cav,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ligurians,512,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Ligurians,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyp_Close_Foot,386,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Egyp_Close_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,,Egyp_Guard_Foot,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyp_Guard_Foot,387,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,57,0,1,10,600,1,0,Egyp_Guard_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,75,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sherden,388,Allies,2,Warriors,Pikes,12,60,25,200,20,55,0,1,10,600,1,0,Sherden,100,0,0,0,1,0,-1,1,0,200,720,900,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sherden_Sup,389,,,Warriors,Pikes,8,60,25,200,20,63,0,1,10,600,1,0,Sherden_Sup,100,0,0,0,1,0,-1,1,0,200,480,600,75,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Libyan_Foot,390,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Libyan_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Libyan_Warband,391,Allies,2,Warriors,Pikes,12,60,25,200,20,51,0,1,10,600,1,0,Libyan_Warband,100,0,0,0,1,0,-1,0,0,200,720,900,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Libyan_LF_Jav,392,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Libyan_LF_Jav,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Hittite_Spear,393,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Hittite_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Syrian_Spear,394,Allies,2,Medium_Foot,Pikes,12,60,25,200,20,40,0,1,10,600,1,0,Syrian_Spear,100,0,0,0,1,0,-1,1,0,200,720,900,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Minoan_Spear,395,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Minoan_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mycen_Spear,396,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,38,0,1,10,600,1,0,Mycen_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,67,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2600,3,-100,4.5,275,,Myrmidons,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Myrmidons,397,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,66,0,1,10,600,1,0,Myrmidons,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sumer_Spear,398,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Sumer_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sumer_Spear_Raw,399,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,24,0,1,10,600,1,0,Sumer_Spear_Raw,100,0,0,0,1,0,-1,1,0,200,480,600,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Sumer_Spear,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Akkad_Spear,400,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Akkad_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Akkad_Spear_Sup,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Akkad_Spear_Sup,401,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,48,0,1,10,600,1,0,Akkad_Spear_Sup,100,0,0,0,1,0,-1,1,0,200,480,600,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mitan_L_Char,402,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,44,0,2,16,900,1,0,Mitan_L_Char,100,0,0,0,1,0,-1,1,0,200,100,400,0,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,0,85,14,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Ugarit_H_Char,403,Allies,2,Heavy_Chariots,Jinetes,1,60,25,200,20,60,0,2,12,900,1,0,Ugarit_H_Char,100,0,0,0,1,0,-1,1,0,200,150,400,0,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,0,85,14,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Egyp_L_Char,404,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,44,0,2,16,900,1,0,Egyp_L_Char,100,0,0,0,1,0,-1,1,0,200,100,400,0,200,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,0,50,12,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
